"nftId","uri","image","metadata"
"moneyverse-0938","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeidony63xu7zadl7but6j22vpv5gozqbbuj56lsxpda25rrxy53wvu","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0938"",""fileName"":""2-sliver-0284"",""ipfs_hash"":""ipfs://bafybeidony63xu7zadl7but6j22vpv5gozqbbuj56lsxpda25rrxy53wvu"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0049,""Z"":0.0068},""coin_2_rotate"":{""X"":0.0013,""Z"":0.0047}}}"
"moneyverse-0939","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeif7kkipukb6mmj7zebf6soz3bxwguglujulmtg3auphzqld7q3bl4","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0939"",""fileName"":""2-sliver-0192"",""ipfs_hash"":""ipfs://bafybeif7kkipukb6mmj7zebf6soz3bxwguglujulmtg3auphzqld7q3bl4"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0074,""Z"":0.0061},""coin_2_rotate"":{""X"":0.0048,""Z"":0.0088}}}"
"moneyverse-0940","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeibhqyeogabjxgtotyc5b6wa2pekgkg6v2ylbvij6laqlb2zf4j6e4","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0940"",""fileName"":""2-sliver-0683"",""ipfs_hash"":""ipfs://bafybeibhqyeogabjxgtotyc5b6wa2pekgkg6v2ylbvij6laqlb2zf4j6e4"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.009,""Z"":0.0059},""coin_2_rotate"":{""X"":-0.009,""Z"":-0.0059}}}"
"moneyverse-0941","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeibmpcnmza55fbn4mtlh3nhuzvzfoibfxkwwuinetlu37uqtewofba","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0941"",""fileName"":""2-sliver-0182"",""ipfs_hash"":""ipfs://bafybeibmpcnmza55fbn4mtlh3nhuzvzfoibfxkwwuinetlu37uqtewofba"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0077,""Z"":0.0074},""coin_2_rotate"":{""X"":-0.0077,""Z"":-0.0074}}}"
"moneyverse-0942","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeicwqqdionwuszdcy6ll6o6dnxerogbbpg3qoa7x37i3kymytkporq","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0942"",""fileName"":""2-sliver-0741"",""ipfs_hash"":""ipfs://bafybeicwqqdionwuszdcy6ll6o6dnxerogbbpg3qoa7x37i3kymytkporq"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0018,""Z"":0.0056},""coin_2_rotate"":{""X"":-0.0018,""Z"":-0.0056}}}"
"moneyverse-0943","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeicsoy6bacjsh7amy7rlqoowwnmy5q6ma4taa2esi4hzcnn3k7ttuy","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0943"",""fileName"":""2-sliver-0617"",""ipfs_hash"":""ipfs://bafybeicsoy6bacjsh7amy7rlqoowwnmy5q6ma4taa2esi4hzcnn3k7ttuy"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0038,""Z"":0.0078},""coin_2_rotate"":{""X"":0.0026,""Z"":0.0098}}}"
"moneyverse-0944","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeidvfjkwb3h6j2act2qwudyzs2kkf4h4ra7tj4yckufgoa2rs2xv4e","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0944"",""fileName"":""2-sliver-0540"",""ipfs_hash"":""ipfs://bafybeidvfjkwb3h6j2act2qwudyzs2kkf4h4ra7tj4yckufgoa2rs2xv4e"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0043,""Z"":0.0077},""coin_2_rotate"":{""X"":-0.0043,""Z"":-0.0077},""coin_1_position"":{""X"":23,""Y"":-134},""coin_2_position"":{""X"":-160,""Y"":198}}}"
"moneyverse-0945","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeieyjkxsknc5kjqqkrwhk2as47rwlr6nnxjucamfppkfnrwmtu3sj4","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0945"",""fileName"":""2-sliver-0488"",""ipfs_hash"":""ipfs://bafybeieyjkxsknc5kjqqkrwhk2as47rwlr6nnxjucamfppkfnrwmtu3sj4"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0069,""Z"":0.0092},""coin_2_rotate"":{""X"":-0.0069,""Z"":-0.0092}}}"
"moneyverse-0946","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeicltddbtgicykkrpyxxlvvypthp455cn7bc2qmyqe5w6bjjn3qdbq","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0946"",""fileName"":""2-sliver-1131"",""ipfs_hash"":""ipfs://bafybeicltddbtgicykkrpyxxlvvypthp455cn7bc2qmyqe5w6bjjn3qdbq"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0094,""Z"":0.0035},""coin_2_rotate"":{""X"":-0.0094,""Z"":-0.0035},""coin_1_position"":{""X"":-179,""Y"":22},""coin_2_position"":{""X"":-146,""Y"":-186}}}"
"moneyverse-0947","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeidvnvwhnmn4liizrxdfi6layui5bhk2swqk6co2ztezxx7zly6ewu","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0947"",""fileName"":""2-sliver-0276"",""ipfs_hash"":""ipfs://bafybeidvnvwhnmn4liizrxdfi6layui5bhk2swqk6co2ztezxx7zly6ewu"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0085,""Z"":0.0077},""coin_2_rotate"":{""X"":-0.0085,""Z"":-0.0077},""coin_1_position"":{""X"":-48,""Y"":50},""coin_2_position"":{""X"":-192,""Y"":-151}}}"
"moneyverse-0948","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeidcmsmafnnoaupqaibpxnwywdmnosja5s6g3atockqbhegcf7ffze","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0948"",""fileName"":""2-sliver-0837"",""ipfs_hash"":""ipfs://bafybeidcmsmafnnoaupqaibpxnwywdmnosja5s6g3atockqbhegcf7ffze"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0049,""Z"":0.007},""coin_2_rotate"":{""X"":-0.0049,""Z"":-0.007}}}"
"moneyverse-0949","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiaqrqxufhregee57zuxhg2ieqvy244qvsetblwwwifv6spryx54ue","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0949"",""fileName"":""2-sliver-1113"",""ipfs_hash"":""ipfs://bafybeiaqrqxufhregee57zuxhg2ieqvy244qvsetblwwwifv6spryx54ue"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0064,""Z"":0.0036},""coin_2_rotate"":{""X"":0.0065,""Z"":0.0066},""coin_1_position"":{""X"":71,""Y"":-73},""coin_2_position"":{""X"":-143,""Y"":-128}}}"
"moneyverse-0950","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiezvmzirtyaled5sddgn3uunlidotva4wctzpaipbnjq47pokor2a","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0950"",""fileName"":""2-sliver-0588"",""ipfs_hash"":""ipfs://bafybeiezvmzirtyaled5sddgn3uunlidotva4wctzpaipbnjq47pokor2a"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0051,""Z"":0.0039},""coin_2_rotate"":{""X"":0.0058,""Z"":0.0079}}}"
"moneyverse-0951","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeicxo36dtigx4og4ocq6vftyo52ugon6mt7arci7pdnexnmibn35wa","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0951"",""fileName"":""1-gold-65"",""ipfs_hash"":""ipfs://bafybeicxo36dtigx4og4ocq6vftyo52ugon6mt7arci7pdnexnmibn35wa"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Gold"",""coin_1_rotate"":{""X"":0.0098,""Z"":0.0024},""coin_2_rotate"":{""X"":0.008,""Z"":0.0079},""coin_1_position"":{""X"":32,""Y"":-112},""coin_2_position"":{""X"":62,""Y"":-63}}}"
"moneyverse-0952","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeibnevbcebw6esyjr2thgzfco3oz4xzvpt43xo7wb53nj65iay4fwy","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0952"",""fileName"":""2-sliver-0050"",""ipfs_hash"":""ipfs://bafybeibnevbcebw6esyjr2thgzfco3oz4xzvpt43xo7wb53nj65iay4fwy"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0077,""Z"":0.0059},""coin_2_rotate"":{""X"":-0.0077,""Z"":-0.0059},""coin_1_position"":{""X"":67,""Y"":-33},""coin_2_position"":{""X"":-4,""Y"":-161}}}"
"moneyverse-0953","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeigewpcte2xziii7g4qd6p4w5fuesroym7yguuuuviapc7ml6fnhkq","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0953"",""fileName"":""2-sliver-0306"",""ipfs_hash"":""ipfs://bafybeigewpcte2xziii7g4qd6p4w5fuesroym7yguuuuviapc7ml6fnhkq"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0081,""Z"":0.0067},""coin_2_rotate"":{""X"":-0.0081,""Z"":-0.0067},""coin_1_position"":{""X"":-163,""Y"":157},""coin_2_position"":{""X"":76,""Y"":83}}}"
"moneyverse-0954","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiaktyqkhgyh5swovfupzphfilpmjerdv63ggye2zx4r6o44kszv54","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0954"",""fileName"":""2-sliver-0728"",""ipfs_hash"":""ipfs://bafybeiaktyqkhgyh5swovfupzphfilpmjerdv63ggye2zx4r6o44kszv54"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0037,""Z"":0.0028},""coin_2_rotate"":{""X"":-0.0037,""Z"":-0.0028}}}"
"moneyverse-0955","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeifmztcbg36alxygnmgjf2nsndjbyjitl7fl37odctkqfaono6sbiy","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0955"",""fileName"":""2-sliver-1074"",""ipfs_hash"":""ipfs://bafybeifmztcbg36alxygnmgjf2nsndjbyjitl7fl37odctkqfaono6sbiy"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0065,""Z"":0.0059},""coin_2_rotate"":{""X"":0.0075,""Z"":0.0042}}}"
"moneyverse-0956","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeid3pbzqsoh2d6asstxaib5mmsb7g3j6xnqnuqt5j6zahukabdhloi","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0956"",""fileName"":""2-sliver-0612"",""ipfs_hash"":""ipfs://bafybeid3pbzqsoh2d6asstxaib5mmsb7g3j6xnqnuqt5j6zahukabdhloi"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0024,""Z"":0.0078},""coin_2_rotate"":{""X"":-0.0024,""Z"":-0.0078}}}"
"moneyverse-0957","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiajnue23ozf4lf5wb74rjky7xl6y2gn64v2bns6cs7f2juosbteam","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0957"",""fileName"":""2-sliver-0206"",""ipfs_hash"":""ipfs://bafybeiajnue23ozf4lf5wb74rjky7xl6y2gn64v2bns6cs7f2juosbteam"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0037,""Z"":0.0081},""coin_2_rotate"":{""X"":-0.0037,""Z"":-0.0081},""coin_1_position"":{""X"":31,""Y"":66},""coin_2_position"":{""X"":96,""Y"":166}}}"
"moneyverse-0958","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeihupum3pf3hpkd6cv253hnaw2n7vw5txa77zeif3z6rmwplqwrqie","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0958"",""fileName"":""2-sliver-0730"",""ipfs_hash"":""ipfs://bafybeihupum3pf3hpkd6cv253hnaw2n7vw5txa77zeif3z6rmwplqwrqie"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0075,""Z"":0.0012},""coin_2_rotate"":{""X"":0.002,""Z"":0.003},""coin_1_position"":{""X"":7,""Y"":7},""coin_2_position"":{""X"":-80,""Y"":-24}}}"
"moneyverse-0959","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeieoulm22ocxp7smxe443i7titn2ef65sulhut4v6b6dhyadtd347a","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0959"",""fileName"":""2-sliver-1107"",""ipfs_hash"":""ipfs://bafybeieoulm22ocxp7smxe443i7titn2ef65sulhut4v6b6dhyadtd347a"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0078,""Z"":0.0068},""coin_2_rotate"":{""X"":-0.0078,""Z"":-0.0068}}}"
"moneyverse-0960","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeihewupe4hd5qucwnktnx5isejdjbycgsb5exripgjkvpps6nyxcjm","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0960"",""fileName"":""2-sliver-1104"",""ipfs_hash"":""ipfs://bafybeihewupe4hd5qucwnktnx5isejdjbycgsb5exripgjkvpps6nyxcjm"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0082,""Z"":0.0059},""coin_2_rotate"":{""X"":0.0034,""Z"":0.0082},""coin_1_position"":{""X"":149,""Y"":10},""coin_2_position"":{""X"":62,""Y"":-190}}}"
"moneyverse-0961","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeibyfk7kjkfcfpv7yq66chlagugnsjfi43jiqdva6rcoklljrwkv3u","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0961"",""fileName"":""2-sliver-1075"",""ipfs_hash"":""ipfs://bafybeibyfk7kjkfcfpv7yq66chlagugnsjfi43jiqdva6rcoklljrwkv3u"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0043,""Z"":0.002},""coin_2_rotate"":{""X"":0.0012,""Z"":0.0096},""coin_1_position"":{""X"":-76,""Y"":31},""coin_2_position"":{""X"":199,""Y"":28}}}"
"moneyverse-0962","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeih6jacvsfzfslskeoaskvexmyqkzzcfmmjbz74bq3rlys3c252zkq","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0962"",""fileName"":""2-sliver-1115"",""ipfs_hash"":""ipfs://bafybeih6jacvsfzfslskeoaskvexmyqkzzcfmmjbz74bq3rlys3c252zkq"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.001,""Z"":0.0076},""coin_2_rotate"":{""X"":-0.001,""Z"":-0.0076},""coin_1_position"":{""X"":-56,""Y"":175},""coin_2_position"":{""X"":-19,""Y"":-94}}}"
"moneyverse-0963","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeig3rujlqmth4rgh4tbp7rqzvsgdmwbpk63itndrvlbprego6kqrfi","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0963"",""fileName"":""2-sliver-1034"",""ipfs_hash"":""ipfs://bafybeig3rujlqmth4rgh4tbp7rqzvsgdmwbpk63itndrvlbprego6kqrfi"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0039,""Z"":0.0034},""coin_2_rotate"":{""X"":0.0011,""Z"":0.0062}}}"
"moneyverse-0964","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeih7u75tivornba26bkmrlgstwjavx2tl6kvrpfob4d72sxagxerru","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0964"",""fileName"":""2-sliver-1112"",""ipfs_hash"":""ipfs://bafybeih7u75tivornba26bkmrlgstwjavx2tl6kvrpfob4d72sxagxerru"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0076,""Z"":0.0033},""coin_2_rotate"":{""X"":-0.0076,""Z"":-0.0033}}}"
"moneyverse-0965","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiawqmkoavurjegnvwcm3h37stok7tivwbjj7dd7r6qru4vdl3nv7u","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0965"",""fileName"":""2-sliver-0025"",""ipfs_hash"":""ipfs://bafybeiawqmkoavurjegnvwcm3h37stok7tivwbjj7dd7r6qru4vdl3nv7u"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0034,""Z"":0.0093},""coin_2_rotate"":{""X"":-0.0034,""Z"":-0.0093}}}"
"moneyverse-0966","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeifgbylc4rccc47jr3cia2lhgnk3bnvklti3qf7r7jgd3pdxozbr4i","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0966"",""fileName"":""2-sliver-0491"",""ipfs_hash"":""ipfs://bafybeifgbylc4rccc47jr3cia2lhgnk3bnvklti3qf7r7jgd3pdxozbr4i"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0071,""Z"":0.0088},""coin_2_rotate"":{""X"":0.007,""Z"":0.0065},""coin_1_position"":{""X"":79,""Y"":-71},""coin_2_position"":{""X"":179,""Y"":-99}}}"
"moneyverse-0967","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeifhtelqkkavxprwnktulnhwtndrmx577u34zjvfzhnefpsx2pdgdq","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0967"",""fileName"":""2-sliver-0139"",""ipfs_hash"":""ipfs://bafybeifhtelqkkavxprwnktulnhwtndrmx577u34zjvfzhnefpsx2pdgdq"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0096,""Z"":0.0094},""coin_2_rotate"":{""X"":-0.0096,""Z"":-0.0094},""coin_1_position"":{""X"":70,""Y"":-155},""coin_2_position"":{""X"":90,""Y"":-55}}}"
"moneyverse-0968","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiaufnwbjwytyegar4ukbazctjrqhgvv4jhcg45ksdyxxfpn3yr6wa","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0968"",""fileName"":""1-gold-57"",""ipfs_hash"":""ipfs://bafybeiaufnwbjwytyegar4ukbazctjrqhgvv4jhcg45ksdyxxfpn3yr6wa"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Gold"",""coin_1_rotate"":{""X"":0.0031,""Z"":0.0018},""coin_2_rotate"":{""X"":-0.0031,""Z"":-0.0018}}}"
"moneyverse-0969","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeidfwlchmu7rsubtglekjh6ysbcnvdtfscnhkkmb522mcsiakmn3wm","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0969"",""fileName"":""2-sliver-0595"",""ipfs_hash"":""ipfs://bafybeidfwlchmu7rsubtglekjh6ysbcnvdtfscnhkkmb522mcsiakmn3wm"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0022,""Z"":0.0027},""coin_2_rotate"":{""X"":-0.0022,""Z"":-0.0027}}}"
"moneyverse-0970","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeih3mdgsr3wdyl7arqfzdqixpg3pphhfrg5cdfxl5m5u6pbrkqhijm","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0970"",""fileName"":""2-sliver-1019"",""ipfs_hash"":""ipfs://bafybeih3mdgsr3wdyl7arqfzdqixpg3pphhfrg5cdfxl5m5u6pbrkqhijm"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.004,""Z"":0.0058},""coin_2_rotate"":{""X"":-0.004,""Z"":-0.0058},""coin_1_position"":{""X"":-90,""Y"":-191},""coin_2_position"":{""X"":28,""Y"":22}}}"
"moneyverse-0971","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeihyaxn3upyycgm3eozjizbok73njnrxiwgu2wxoeptpxidam4zoha","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0971"",""fileName"":""2-sliver-0439"",""ipfs_hash"":""ipfs://bafybeihyaxn3upyycgm3eozjizbok73njnrxiwgu2wxoeptpxidam4zoha"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0057,""Z"":0.0074},""coin_2_rotate"":{""X"":0.0046,""Z"":0.0088},""coin_1_position"":{""X"":160,""Y"":-75},""coin_2_position"":{""X"":-21,""Y"":126}}}"
